user_id,student_prior_started_skill_builder_count,student_prior_completed_skill_builder_count,student_prior_started_problem_set_count,student_prior_completed_problem_set_count,student_prior_completed_problem_count,student_prior_median_first_response_time,student_prior_median_time_on_task,student_prior_average_correctness,student_prior_average_attempt_count,video,completion
776794,8,3,0,0,34,21.5305,57.901,0.3235294117647059,1.7647058823529411,FALSE,0
777650,49,41,0,0,251,32.648,37.951,0.7091633466135459,1.406374501992032,TRUE,0
778259,54,43,0,0,467,20.3,30.413,0.5160599571734475,1.7002141327623126,FALSE,0
778261,31,14,0,0,194,17.0675,30.357,0.443298969072165,2.036082474226804,TRUE,0
778275,31,14,0,0,116,61.4255,81.7905,0.4827586206896552,1.6551724137931034,TRUE,0
778318,53,39,0,0,216,82.385,99.7575,0.7222222222222222,1.375,FALSE,0
779661,4,2,11,6,50,47.8125,55.055,0.6046511627906976,1.78,TRUE,0
781585,29,23,1,0,194,32.877,47.632,0.6436170212765957,1.556701030927835,FALSE,1
781616,53,52,0,0,252,31.3635,34.627,0.8286852589641435,1.3571428571428572,TRUE,1
781649,36,35,1,0,179,33.266,39.894,0.8304093567251462,1.3966480446927374,TRUE,1
782227,1,1,4,4,17,18.416,18.421,0.8823529411764706,1.1176470588235294,FALSE,1
782802,1,1,3,3,14,51.477,51.4835,0.8571428571428571,1.1428571428571428,TRUE,1
784374,1,1,2,2,15,13.771,16.517,0.8,1.4,TRUE,0
784424,9,6,66,63,276,36.9995,44.818,0.6262135922330098,1.644927536231884,FALSE,0
786005,7,6,50,41,187,27.028,36.692,0.697986577181208,1.2780748663101604,FALSE,0
786434,25,20,1,1,154,35.1275,44.975,0.6402877697841727,1.6233766233766234,FALSE,1
792619,2,1,15,13,56,37.6495,49.6585,0.4186046511627907,1.6071428571428572,FALSE,0
796566,11,4,16,11,182,31.9035,50.88,0.4516129032258064,1.6978021978021978,FALSE,0
799057,2,2,14,13,105,35.685,53.614,0.6666666666666666,1.419047619047619,FALSE,1
802392,9,5,33,31,177,25.169,37.827,0.4084507042253521,2.0225988700564974,FALSE,0
810205,13,12,1,1,90,63.724,57.936,0.6741573033707865,1.1777777777777778,FALSE,1
811475,5,0,10,8,87,18.694,43.158,0.2463768115942029,1.6896551724137931,TRUE,0
811526,1,0,10,9,38,31.664,41.792,0.28,1.631578947368421,TRUE,0
812535,4,3,9,6,72,41.657,58.7975,0.4642857142857143,1.6805555555555556,FALSE,0
813249,7,1,14,7,97,44.175,68.558,0.40963855421686746,1.7216494845360826,FALSE,0
814442,7,4,12,8,95,31.386,44.244,0.4430379746835443,1.6210526315789473,TRUE,0
814462,6,5,8,7,55,72.267,84.706,0.6511627906976745,1.509090909090909,TRUE,1
820431,1,1,6,4,50,20.5955,20.824,0.8666666666666667,1.1,TRUE,0
822520,3,1,16,14,106,28.5805,39.1605,0.41414141414141414,1.7830188679245282,TRUE,0
822576,4,3,16,15,116,63,73.1555,0.6880733944954128,1.2758620689655171,TRUE,1
826514,5,4,9,5,57,33.785,38.823,0.5106382978723404,1.6666666666666667,FALSE,0
845767,2,2,7,5,39,22.879,28.582,0.36666666666666664,1.5384615384615383,FALSE,0
848192,1,1,8,2,16,105.4865,116.891,0.5625,1.625,TRUE,0
853658,4,2,12,7,57,18.286,35.181,0.42,1.824561403508772,TRUE,0
858918,1,1,46,43,423,28.009,31.628,0.8151515151515152,1.25531914893617,FALSE,1
858922,0,0,46,44,436,44.9805,50.8535,0.7434402332361516,1.3555045871559632,FALSE,1
867325,23,15,0,0,159,20.278,27.449,0.5345911949685535,1.8176100628930816,TRUE,0
867358,18,11,0,0,90,30.9345,55.3595,0.5666666666666667,1.9666666666666668,TRUE,0
886227,0,0,50,45,435,26.168,28.859,0.8633540372670807,1.1195402298850574,FALSE,1
886228,0,0,50,47,437,37.962,39.691,0.8773006134969326,1.148741418764302,FALSE,1
887311,0,0,50,37,341,30.2,36.999,0.6377952755905512,1.3284457478005864,TRUE,0
889188,9,8,0,0,108,31.796,42.087,0.5740740740740741,1.4814814814814814,TRUE,1
889189,9,8,0,0,86,49.4535,58.6815,0.7209302325581395,1.2209302325581397,TRUE,1
889193,9,9,0,0,59,32.312,38.714,0.7457627118644068,1.305084745762712,TRUE,1
890945,9,9,0,0,80,46.8895,60.165,0.725,1.4375,FALSE,1
898855,3,3,9,7,58,80.0365,95.9575,0.5384615384615384,1.362068965517241,TRUE,1
966153,2,0,6,2,27,55.346,58.84,0.7058823529411765,1.4444444444444444,FALSE,0
966160,1,0,5,2,24,46.4875,63.673,0.4444444444444444,1.6666666666666667,TRUE,0
967157,3,0,5,4,21,37.149,87.477,0.47368421052631576,1.9047619047619049,TRUE,0
967160,3,2,5,5,98,21.855,27.9375,0.6590909090909091,1.826530612244898,TRUE,1
967161,4,3,6,4,58,52.6015,62.5595,0.5,1.4482758620689655,TRUE,0
967165,3,1,6,6,102,17.315,26.6495,0.5,1.843137254901961,TRUE,0
967181,18,9,26,11,176,47.7245,55.758,0.5949367088607594,1.6534090909090908,FALSE,0
970263,0,0,7,7,38,54.1145,59.576,0.6666666666666666,1.263157894736842,FALSE,1
980640,13,12,1,1,92,48.482,60.1275,0.6703296703296703,1.5543478260869563,FALSE,1
996541,2,2,13,5,65,22.318,28.447,0.2962962962962963,1.6,FALSE,0
1005308,3,2,4,0,20,140.032,140.039,0.5882352941176471,1.1,TRUE,0
1005507,10,10,0,0,60,19.7995,24.522,0.8,1.0166666666666666,TRUE,1
1005547,4,2,0,0,8,27.22,27.2235,0.75,1.5,TRUE,0
1005550,9,7,0,0,32,13.997,16.327,0.75,1.375,TRUE,1
1005751,11,5,0,0,40,11.877,18.9775,0.75,1.325,TRUE,1
1005759,21,17,0,0,119,22.767,32.673,0.7058823529411765,1.3445378151260503,FALSE,0
1005861,20,20,0,0,90,14.842,17.2005,0.7888888888888889,1.2,TRUE,1
1006756,17,11,0,0,131,20.79,28.771,0.5801526717557252,1.4198473282442747,TRUE,0
1007154,4,0,0,0,18,42.5735,57.136,0.4444444444444444,1.8333333333333333,FALSE,0
1094471,0,0,4,4,12,23.71,27.832,0.5,1.9166666666666667,FALSE,1
1094474,1,1,4,4,15,16.866,16.87,0.9333333333333332,1.1333333333333333,FALSE,1
1094490,2,2,6,6,30,20.478,30.3945,0.5333333333333333,1.7666666666666666,TRUE,0
1094491,1,1,4,4,17,18.396,18.441,0.5882352941176471,1.4705882352941175,TRUE,0
1094521,0,0,3,3,7,72.266,72.277,0.8571428571428571,1.1428571428571428,FALSE,1
1094535,1,1,4,4,15,16.669,16.673,0.8666666666666667,1.2666666666666666,TRUE,1
